frame_id,x1,y1,x2,y2
91,66,108,145,134
91,934,55,983,104
91,463,53,628,298
91,1013,13,1127,212
91,1178,0,1226,40
91,993,0,1049,25
91,920,0,967,40
91,0,0,1076,720
91,606,0,690,81
91,0,0,516,119
92,1085,610,1280,720
92,445,279,519,398
92,1073,231,1110,303
92,0,203,212,286
92,463,139,603,283
92,934,46,985,104
92,533,45,632,176
92,1010,6,1127,198
92,1178,0,1226,43
92,994,0,1043,17
92,920,0,966,35
92,0,0,1094,720
92,608,0,694,73
92,0,0,519,211
93,354,592,478,720
93,984,484,1041,519
93,0,204,212,278
93,490,130,613,277
93,941,46,977,79
93,537,39,634,169
93,997,4,1130,188
93,1178,0,1256,49
93,920,0,961,28
93,4,0,1280,720
93,613,0,697,69
93,0,0,519,202
94,5,606,50,720
94,354,592,475,720
94,53,350,522,720
94,478,284,648,629
94,986,259,1020,353
94,960,256,985,377
94,532,252,624,378
94,0,211,514,464
94,0,202,212,280
94,0,135,156,206
94,67,111,146,136
94,337,70,526,95
94,58,54,173,79
94,173,50,320,73
94,904,20,936,45
94,441,18,639,271
94,1177,0,1280,57
94,980,0,1043,15
94,588,0,1280,720
94,593,0,702,64
94,0,0,523,121
95,6,605,50,720
95,354,592,473,720
95,80,502,123,643
95,543,429,582,493
95,171,349,299,527
95,594,284,646,387
95,551,251,617,354
95,1139,123,1204,142
95,903,16,938,45
95,695,11,739,86
95,1078,0,1280,80
95,975,0,1038,40
95,797,0,835,48
95,592,0,1280,720
95,0,0,644,720
96,6,606,50,720
96,354,592,473,720
96,80,503,123,644
96,0,467,71,514
96,546,416,585,482
96,176,341,304,524
96,810,307,836,378
96,595,285,646,386
96,572,251,617,304
96,0,132,538,720
96,1139,120,1202,141
96,222,113,475,134
96,0,109,176,220
96,903,15,936,42
96,699,8,741,82
96,1104,0,1280,77
96,866,0,1132,276
96,976,0,1026,38
96,799,0,835,46
96,0,0,1280,720
97,6,606,50,720
97,644,602,685,666
97,372,592,473,720
97,80,502,124,654
97,177,446,235,524
97,546,417,585,482
97,156,412,467,720
97,235,332,305,436
97,816,292,837,378
97,607,257,664,367
97,570,255,617,303
97,0,176,550,507
97,156,160,212,211
97,1059,150,1142,221
97,187,132,436,174
97,403,113,464,132
97,902,10,934,35
97,1104,0,1280,68
97,892,0,1110,264
97,978,0,1016,33
97,799,0,835,45
97,630,0,1280,720
97,0,0,716,250
98,6,606,50,720
98,364,592,473,720
98,738,503,815,594
98,80,502,123,700
98,156,394,467,720
98,235,327,306,435
98,607,257,664,364
98,571,255,617,303
98,0,199,209,282
98,0,185,558,477
98,156,164,212,211
98,244,136,435,173
98,174,72,524,98
98,902,4,931,33
98,1150,0,1280,57
98,1112,0,1178,15
98,800,0,835,43
98,632,0,1280,720
98,706,0,746,65
98,0,0,715,247
99,6,606,50,720
99,365,592,473,720
99,738,503,815,594
99,80,503,124,646
99,0,468,57,505
99,156,387,480,720
99,270,322,310,372
99,816,279,839,372
99,655,270,764,588
99,614,253,663,346
99,0,199,209,281
99,0,181,563,467
99,156,165,212,211
99,254,148,372,173
99,370,136,432,166
99,0,111,156,221
99,322,73,521,97
99,1150,0,1280,56
99,802,0,835,38
99,636,0,1280,720
99,0,0,713,239
100,7,606,50,720
100,373,592,473,720
100,738,503,815,593
100,80,503,124,646
100,0,408,129,467
100,164,383,488,705
100,273,315,310,364
100,817,273,842,370
100,663,269,765,580
100,614,248,666,346
100,798,245,1280,720
100,0,199,209,281
100,0,176,564,413
100,156,166,212,211
100,0,161,150,221
100,348,73,514,96
100,1152,0,1280,56
100,637,0,1095,286
100,3,0,715,245
101,7,606,50,720
101,374,592,473,720
101,169,528,373,701
101,738,504,815,593
101,80,503,124,645
101,0,469,74,505
101,0,408,129,494
101,303,374,488,549
101,273,315,312,365
101,670,270,768,548
101,816,267,842,373
101,602,240,667,376
101,798,238,1280,720
101,0,160,576,413
101,253,146,344,173
101,349,135,435,172
101,348,72,521,98
101,1152,0,1280,57
101,892,0,1090,254
101,637,0,916,292
101,0,0,722,242
102,339,621,387,692
102,8,605,50,720
102,374,592,473,720
102,168,528,373,699
102,80,499,123,644
102,329,497,382,523
102,353,355,474,483
102,690,260,768,485
102,832,254,909,336
102,738,232,1280,720
102,0,223,101,259
102,0,161,150,229
102,905,27,938,55
102,1097,0,1280,96
102,885,0,1198,259
102,0,0,913,565
103,115,604,175,667
103,2,601,54,720
103,314,590,473,720
103,168,527,281,643
103,360,446,407,481
103,414,382,463,421
103,832,254,903,336
103,691,253,770,483
103,732,231,1280,720
103,1074,153,1179,306
103,1068,119,1119,144
103,904,22,943,58
103,882,0,1280,259
103,0,0,911,644
104,759,680,844,720
104,488,660,604,720
104,690,651,777,720
104,114,588,197,669
104,314,583,477,720
104,724,566,774,612
104,562,535,630,580
104,168,527,275,639
104,725,500,794,567
104,233,477,297,513
104,851,469,907,512
104,710,250,771,420
104,1180,233,1264,268
104,922,232,944,318
104,775,152,1280,720
104,0,0,1280,720
105,0,648,93,720
105,314,572,489,720
105,460,515,514,561
105,472,506,642,720
105,730,480,797,506
105,581,475,646,507
105,726,241,772,385
105,1024,232,1078,280
105,1244,186,1280,246
105,0,0,1280,720
106,327,688,400,720
106,113,678,167,720
106,193,673,333,720
106,313,616,401,678
106,367,513,443,566
106,604,406,670,477
106,734,247,768,355
106,0,0,1280,720
107,0,0,1280,720
108,0,0,1280,720
109,0,0,1280,720
110,0,0,1280,720
111,0,0,1280,720
112,0,0,1280,720
113,0,0,1280,720
114,571,709,659,720
114,0,0,1280,720
115,476,686,694,720
115,0,0,1280,720
116,0,0,1280,720
117,895,288,953,374
117,833,255,894,296
117,0,235,67,265
117,110,177,149,223
117,0,173,94,216
117,901,122,926,181
117,880,0,1280,194
117,0,0,1280,720
118,895,288,952,374
118,110,177,149,223
118,0,174,96,227
118,1075,153,1156,221
118,901,116,927,182
118,663,112,702,156
118,952,101,983,146
118,1054,0,1280,185
118,880,0,1023,114
118,690,0,898,260
118,0,0,1280,720
119,0,174,94,216
119,901,110,927,184
119,665,105,703,155
119,950,96,983,137
119,1056,0,1280,168
119,0,0,1280,720
120,893,213,952,374
120,0,177,88,205
120,901,105,941,181
120,664,100,707,152
120,949,90,983,137
120,1056,0,1280,162
120,881,0,999,105
120,693,0,897,254
120,0,0,1280,720
121,275,660,411,720
121,174,649,312,720
121,850,469,914,509
121,847,301,954,531
121,895,288,952,374
121,950,188,1280,720
121,0,178,85,205
121,901,100,941,181
121,949,83,983,137
121,1056,0,1280,160
121,882,0,997,99
121,665,0,897,246
121,0,0,1108,720
121,16,0,524,73
122,296,667,410,720
122,265,489,1101,720
122,576,476,646,528
122,748,429,792,474
122,118,425,171,470
122,926,419,999,539
122,0,317,268,720
122,847,302,953,530
122,400,300,463,362
122,895,288,952,374
122,0,177,85,205
122,960,173,1280,720
122,0,168,212,282
122,836,137,874,170
122,443,125,605,304
122,899,90,941,182
122,862,86,889,126
122,948,77,986,137
122,91,76,520,288
122,1075,0,1280,112
122,882,0,993,89
122,665,0,895,254
122,30,0,712,180
122,449,0,548,36
122,15,0,518,26
123,275,688,332,720
123,332,686,410,720
123,128,598,181,642
123,0,598,58,715
123,168,528,269,633
123,68,503,294,720
123,313,489,1101,720
123,0,400,138,588
123,0,351,188,407
123,848,311,953,530
123,0,177,85,205
123,0,168,212,281
123,968,163,1280,720
123,451,126,601,301
123,836,124,880,170
123,222,95,520,277
123,900,86,941,182
123,861,84,888,123
123,342,72,534,101
123,944,39,985,145
123,30,19,602,75
123,1078,0,1280,99
123,881,0,992,84
123,666,0,894,255
123,585,0,691,172
123,21,0,518,25
124,80,685,102,720
124,11,599,57,720
124,169,528,285,650
124,78,503,411,720
124,313,489,1101,720
124,0,471,52,520
124,0,409,122,487
124,102,362,186,397
124,854,336,953,530
124,0,180,83,204
124,0,169,211,281
124,963,159,1280,720
124,463,127,600,281
124,836,122,880,170
124,230,96,465,274
124,899,81,941,178
124,860,76,886,122
124,262,44,473,72
124,474,42,563,64
124,944,35,984,145
124,454,24,602,50
124,1078,0,1280,87
124,884,0,989,80
124,671,0,890,246
124,587,0,687,167
124,22,0,518,23
125,96,621,414,720
125,375,592,473,720
125,170,534,274,643
125,452,480,1080,720
125,879,461,939,504
125,894,288,951,410
125,315,205,349,286
125,0,204,207,273
125,557,161,621,233
125,964,143,1280,720
125,693,101,740,186
125,254,94,376,251
125,942,30,988,155
125,1165,11,1232,49
125,887,0,969,75
125,668,0,944,260
125,582,0,686,160
125,20,0,505,23
126,106,619,414,720
126,170,534,272,640
126,452,467,1073,720
126,307,202,350,302
126,511,150,635,302
126,257,92,342,240
126,682,91,745,199
126,574,0,1280,720
126,16,0,491,34
127,289,638,360,675
127,94,534,414,720
127,81,511,127,661
127,452,440,1063,720
127,311,197,352,295
127,261,89,337,229
127,830,18,1280,720
127,512,0,960,306
127,16,0,539,34
128,277,625,418,714
128,421,597,473,718
128,107,534,414,720
128,81,511,127,663
128,452,427,1063,720
128,741,258,774,304
128,314,193,352,285
128,557,128,701,248
128,264,87,336,224
128,827,13,1280,720
128,982,8,1029,92
128,575,0,958,261
128,36,0,538,30
129,107,534,473,720
129,81,511,127,663
129,452,415,1063,720
129,325,191,350,262
129,265,85,335,222
129,981,4,1028,90
129,557,0,1280,720
129,36,0,538,30
130,94,534,459,720
130,81,511,127,663
130,452,404,1032,720
130,325,189,350,262
130,264,83,335,220
130,979,0,1024,90
130,574,0,1280,720
130,36,0,538,30
131,919,663,952,720
131,978,597,1040,652
131,107,526,419,720
131,81,511,127,663
131,453,392,995,720
131,314,184,355,294
131,0,181,90,207
131,260,81,334,212
131,572,0,1280,720
131,36,0,538,29
132,920,601,1040,653
132,418,597,473,718
132,81,510,128,667
132,162,503,435,720
132,456,361,980,720
132,992,327,1019,400
132,0,219,205,290
132,0,181,90,208
132,311,174,360,298
132,253,79,333,206
132,493,0,1280,720
132,36,0,537,29
133,460,698,528,720
133,951,601,1040,653
133,158,490,416,720
133,988,320,1021,403
133,0,219,203,290
133,827,194,892,247
133,0,182,90,208
133,287,169,370,341
133,252,78,332,200
133,366,0,1280,720
133,39,0,537,28
134,564,694,635,715
134,458,675,540,720
134,1145,654,1261,720
134,978,601,1039,638
134,134,479,416,720
134,194,435,254,484
134,976,303,1030,417
134,810,259,894,336
134,0,219,208,290
134,912,217,942,322
134,0,170,129,208
134,232,149,388,416
134,250,95,328,197
134,363,0,1280,720
134,36,0,532,27
135,62,684,99,720
135,876,534,952,612
135,1214,500,1280,538
135,972,291,1053,500
135,0,218,208,288
135,0,170,129,208
135,82,0,1273,720
135,39,0,531,28
136,513,698,585,720
136,989,653,1089,720
136,108,634,147,720
136,834,633,924,716
136,89,629,118,687
136,1058,606,1113,666
136,34,554,99,593
136,1035,481,1074,565
136,1198,471,1268,501
136,37,385,81,426
136,0,367,41,427
136,957,270,1054,486
136,0,218,208,288
136,0,170,128,209
136,300,56,448,86
136,0,0,1243,720
136,36,0,531,28
137,957,636,1089,720
137,978,600,1085,697
137,1058,568,1132,713
137,1184,219,1280,345
137,0,171,129,242
137,197,0,464,16
137,0,0,1235,720
138,973,684,1040,720
138,1175,643,1235,707
138,1169,575,1220,634
138,834,559,1139,720
138,1171,411,1221,436
138,1177,215,1280,377
138,0,164,136,243
138,1166,0,1280,40
138,0,0,1210,720
138,36,0,464,17
139,682,696,777,720
139,1151,567,1236,707
139,1171,200,1280,377
139,0,186,93,243
139,84,170,135,217
139,0,0,1280,720
139,36,0,464,19
140,1143,552,1280,714
140,0,246,64,268
140,1165,188,1280,377
140,0,186,94,246
140,84,171,150,236
140,0,0,1280,720
141,1206,648,1280,714
141,1143,552,1244,708
141,1162,177,1280,377
141,0,171,151,246
141,0,0,1280,720
142,1100,457,1157,486
142,0,236,111,271
142,1145,187,1280,399
142,0,0,1280,720
143,1120,495,1280,720
143,1099,458,1155,486
143,0,236,111,272
143,1139,182,1280,398
143,0,152,160,247
143,0,0,1280,720
144,0,237,113,271
144,1139,182,1280,398
144,0,152,159,247
144,0,0,1280,720
145,0,237,114,271
145,1143,186,1280,398
145,0,152,171,247
145,0,0,1280,720
146,1143,186,1276,387
146,0,152,159,271
146,0,0,1280,720
147,0,539,54,631
147,1139,183,1280,399
147,0,152,171,271
147,0,0,1280,720
148,0,522,79,621
148,1138,183,1280,413
148,0,0,1280,720
149,0,506,84,610
149,1074,380,1159,496
149,0,238,115,270
149,1174,234,1280,413
149,1074,220,1132,248
149,1130,136,1280,377
149,0,0,1280,720
150,1123,496,1280,720
150,0,461,102,594
150,1072,380,1159,498
150,0,238,113,270
150,1074,221,1130,247
150,0,152,153,247
150,0,0,1280,720
151,0,442,115,581
151,1181,244,1280,413
151,0,214,155,271
151,1115,137,1280,368
151,0,0,1280,720
152,1072,377,1160,490
152,1107,140,1280,368
152,0,0,1280,720
153,1090,418,1280,720
153,1073,378,1124,425
153,1107,138,1280,368
153,1168,109,1280,134
153,0,0,1280,720
154,1234,575,1280,636
154,1114,497,1280,720
154,179,450,281,571
154,1092,418,1157,490
154,175,398,337,449
154,1073,378,1122,419
154,0,353,169,527
154,43,347,150,378
154,1218,282,1280,343
154,0,246,139,278
154,0,152,149,247
154,1108,131,1280,261
154,1176,110,1280,127
154,0,0,1280,720
155,1133,550,1280,720
155,180,530,231,570
155,1121,497,1188,555
155,210,465,280,493
155,1092,419,1156,489
155,204,398,330,445
155,0,350,177,514
155,63,348,149,374
155,0,246,139,278
155,1106,129,1280,261
155,0,0,1280,720
156,1152,675,1207,720
156,1133,550,1280,719
156,180,505,258,570
156,210,466,280,493
156,1092,420,1155,489
156,0,318,185,501
156,0,246,139,278
156,1192,142,1280,177
156,1092,106,1222,238
156,0,0,1280,720
157,1134,561,1280,720
157,181,530,231,571
157,1092,420,1156,491
157,0,363,23,399
157,0,246,141,279
157,0,152,149,246
157,1200,150,1280,177
157,1085,105,1202,187
157,1065,48,1280,108
157,1019,0,1280,55
157,0,0,1146,720
158,124,620,180,668
158,1134,562,1280,720
158,181,530,231,559
158,1097,447,1155,490
158,0,352,36,388
158,0,246,141,280
158,0,152,149,246
158,1075,96,1190,172
158,1067,48,1280,108
158,1019,0,1280,55
158,0,0,1140,720
159,1158,649,1280,720
159,90,647,137,720
159,1134,563,1221,637
159,1097,448,1155,487
159,282,274,398,321
159,0,246,139,279
159,0,207,37,245
159,460,161,550,176
159,0,152,149,228
159,1055,96,1189,161
159,1152,84,1280,108
159,1226,53,1280,83
159,1112,50,1226,78
159,1135,0,1280,47
159,0,0,1148,720
160,90,647,118,692
160,1158,635,1280,720
160,1135,563,1216,636
160,282,280,363,321
160,556,214,610,256
160,425,205,561,351
160,464,162,549,176
160,0,152,149,232
160,1047,95,1186,161
160,1204,85,1280,103
160,1136,51,1226,76
160,1171,0,1280,48
160,1019,0,1111,38
160,0,0,1125,720
161,91,648,118,693
161,1137,611,1280,720
161,637,442,684,528
161,0,289,266,720
161,0,246,141,297
161,79,211,214,286
161,426,202,561,343
161,0,152,149,220
161,1034,88,1184,159
161,1170,86,1280,108
161,1136,51,1227,77
161,1171,0,1280,47
161,1019,0,1102,33
161,119,0,1125,720
161,0,0,560,227
162,1087,566,1280,720
162,201,462,268,492
162,638,442,686,526
162,0,212,277,720
162,428,191,586,328
162,0,172,129,220
162,969,108,1019,159
162,1005,77,1190,139
162,1191,76,1280,104
162,1140,51,1226,77
162,51,41,206,54
162,1171,0,1280,48
162,1019,0,1091,31
162,124,0,1116,720
162,0,0,563,218
163,89,574,196,652
163,1087,544,1280,720
163,1012,490,1082,551
163,652,442,694,498
163,48,296,97,331
163,0,212,275,720
163,433,185,586,321
163,0,172,130,214
163,961,92,1019,159
163,1002,63,1248,138
163,1141,52,1226,78
163,1175,0,1280,49
163,1019,0,1076,24
163,123,0,1103,720
163,0,0,563,217
164,94,656,133,720
164,1087,525,1280,720
164,971,278,1059,489
164,0,212,275,720
164,570,195,697,214
164,0,172,133,229
164,434,167,586,314
164,958,63,1190,160
164,1142,52,1225,79
164,1175,0,1280,49
164,147,0,1099,720
164,0,0,563,214
165,124,688,201,720
165,0,628,143,720
165,216,576,269,620
165,38,516,124,643
165,1098,507,1280,720
165,939,442,988,493
165,1004,417,1059,487
165,171,294,545,720
165,969,266,1033,416
165,0,212,261,651
165,0,172,130,226
165,450,168,581,307
165,956,62,1139,159
165,1176,0,1280,48
165,423,0,1099,720
165,0,0,563,210
166,125,666,227,720
166,217,576,269,620
166,171,537,378,720
166,1004,417,1059,485
166,259,294,535,714
166,973,281,1033,416
166,0,212,268,720
166,454,169,583,301
166,590,164,679,191
166,0,153,149,224
166,949,63,1136,160
166,1176,0,1280,49
166,423,0,1280,720
166,0,0,563,210
167,421,604,478,720
167,499,531,570,635
167,0,519,294,720
167,834,516,1088,720
167,1030,457,1280,720
167,552,438,622,533
167,594,360,656,449
167,661,297,994,720
167,900,285,940,316
167,171,282,512,705
167,634,254,693,359
167,0,203,294,559
167,434,158,611,288
167,947,54,1112,160
167,1178,0,1243,50
167,640,0,1012,336
167,613,0,686,26
167,0,0,565,229
168,834,610,1088,720
168,422,604,478,720
168,499,555,570,635
168,0,543,177,720
168,143,536,381,720
168,896,516,1040,615
168,569,449,622,490
168,1030,441,1280,720
168,594,360,654,448
168,0,332,173,559
168,661,291,994,720
168,296,276,509,559
168,634,255,692,358
168,0,194,301,347
168,439,153,618,288
168,874,61,958,164
168,945,52,1104,160
168,1178,0,1243,50
168,876,0,1012,75
168,646,0,902,334
168,616,0,686,26
168,0,0,565,229
169,422,604,478,720
169,272,554,381,576
169,0,536,374,720
169,834,516,1088,720
169,569,450,617,490
169,1030,426,1280,720
169,603,360,649,422
169,0,333,172,559
169,690,283,993,720
169,296,274,508,552
169,636,255,692,358
169,0,192,315,339
169,443,147,620,285
169,892,57,958,164
169,942,51,1102,161
169,1178,0,1241,50
169,875,0,1010,70
169,648,0,902,331
169,0,0,565,229
170,422,604,478,720
170,834,569,1088,720
170,0,536,388,720
170,897,516,994,607
170,296,484,388,551
170,863,470,993,543
170,1030,411,1280,720
170,0,322,169,554
170,691,283,930,720
170,640,265,689,349
170,334,262,510,494
170,0,183,314,331
170,443,142,606,285
170,890,48,1091,164
170,1178,0,1240,50
170,874,0,1009,66
170,660,0,911,321
170,0,0,565,221
171,834,565,1088,720
171,897,516,993,607
171,0,516,388,720
171,863,471,979,525
171,1030,398,1280,720
171,701,283,927,720
171,343,264,521,494
171,0,183,316,554
171,454,137,605,279
171,893,45,1089,164
171,1178,0,1239,50
171,873,0,1003,62
171,660,0,912,321
171,0,0,566,229
172,836,632,952,720
172,109,631,176,720
172,420,599,476,720
172,921,576,1090,720
172,0,514,416,720
172,880,469,971,515
172,38,402,88,436
172,1002,367,1280,720
172,97,351,150,378
172,739,284,1041,631
172,469,275,506,322
172,1033,159,1169,322
172,377,126,680,359
172,894,46,953,158
172,936,41,1062,131
172,1179,0,1226,52
172,869,0,1003,57
172,676,0,927,320
172,684,0,735,63
172,0,0,568,313
173,836,632,950,720
173,109,631,176,720
173,420,599,475,720
173,921,576,1090,720
173,896,515,1041,616
173,739,512,922,632
173,0,509,419,720
173,880,469,971,513
173,97,353,148,378
173,1008,350,1280,720
173,760,284,911,505
173,1058,194,1165,322
173,0,165,358,306
173,380,122,658,353
173,893,41,943,144
173,932,37,1062,131
173,1179,0,1226,52
173,868,0,1000,50
173,684,0,927,312
173,684,0,740,62
173,0,0,568,179
174,836,633,952,720
174,420,599,475,720
174,917,577,1092,720
174,896,515,1041,616
174,739,513,922,632
174,0,497,419,720
174,880,469,971,513
174,97,353,146,378
174,1008,340,1280,720
174,137,291,176,350
174,1077,221,1140,278
174,432,117,663,292
174,892,34,1057,141
174,1178,0,1226,52
174,868,0,995,49
174,684,0,922,494
174,759,0,793,38
174,688,0,740,60
174,0,0,570,299
175,837,633,950,720
175,420,599,475,720
175,916,577,1092,720
175,739,513,922,631
175,895,510,1041,616
175,0,485,419,720
175,880,470,971,513
175,97,353,146,377
175,1002,329,1280,720
175,150,286,189,318
175,776,263,911,493
175,433,112,646,290
175,890,30,1057,136
175,1178,0,1226,52
175,868,0,990,46
175,684,0,919,295
175,696,0,740,45
175,0,0,570,294
176,837,633,942,720
176,420,599,475,720
176,739,513,1092,720
176,895,511,1089,689
176,0,475,419,720
176,880,469,980,517
176,787,346,911,469
176,999,313,1280,720
176,149,282,200,327
176,794,262,901,389
176,1093,208,1131,250
176,442,108,672,281
176,889,26,1058,132
176,1179,7,1226,52
176,868,0,986,42
176,684,0,918,288
176,0,0,570,291
177,1082,686,1135,720
177,837,632,943,720
177,420,600,475,720
177,739,510,1092,720
177,881,469,971,513
177,0,452,419,720
177,1015,290,1280,720
177,149,268,209,320
177,791,267,911,447
177,454,99,642,267
177,887,21,1057,130
177,1179,0,1227,53
177,868,0,981,35
177,688,0,917,276
177,0,0,570,288
178,1085,686,1135,720
178,837,633,950,720
178,420,600,475,720
178,739,514,1090,720
178,880,470,971,513
178,0,440,399,720
178,1016,287,1280,720
178,150,268,208,318
178,787,261,912,447
178,0,141,352,288
178,454,96,642,265
178,885,14,1052,125
178,1179,0,1227,53
178,866,0,981,31
178,687,0,912,271
178,0,0,571,147
179,744,633,952,720
179,421,600,475,720
179,739,511,1090,720
179,880,470,971,514
179,0,432,396,720
179,1016,272,1280,720
179,150,267,212,318
179,787,239,912,435
179,455,175,544,264
179,0,138,340,288
179,526,91,642,222
179,884,13,1040,123
179,1178,0,1226,52
179,868,0,975,28
179,702,0,911,263
179,0,0,570,147
180,738,633,984,720
180,918,604,1090,720
180,421,600,475,720
180,880,466,971,514
180,0,419,421,720
180,739,269,1280,720
180,137,261,212,335
180,787,226,911,435
180,455,175,543,264
180,0,134,333,288
180,526,88,642,213
180,882,10,1038,123
180,1178,8,1226,53
180,870,0,976,26
180,702,0,910,252
180,0,0,570,147
181,733,634,990,720
181,925,604,1089,720
181,421,600,475,720
181,815,590,921,632
181,739,514,825,608
181,0,411,424,720
181,880,259,1280,720
181,143,257,213,320
181,794,222,911,435
181,455,176,544,262
181,0,131,315,288
181,527,83,645,207
181,1178,12,1225,53
181,877,6,1032,122
181,868,0,974,23
181,702,0,910,236
181,0,0,570,143
182,730,634,1033,720
182,1105,628,1157,711
182,1154,613,1280,720
182,925,604,1065,720
182,422,600,475,720
182,740,514,825,608
182,815,511,1041,632
182,881,466,971,514
182,0,392,433,720
182,794,268,911,435
182,150,251,221,319
182,1007,242,1280,649
182,822,215,869,271
182,456,176,544,262
182,0,124,302,288
182,527,75,658,194
182,1179,0,1225,53
182,868,0,962,17
182,715,0,1032,228
182,30,0,570,147
182,8,0,62,30
183,1108,621,1157,711
183,1148,602,1280,720
183,422,600,475,720
183,731,593,1090,720
183,1033,568,1096,649
183,740,514,825,609
183,895,512,1041,616
183,881,471,971,513
183,0,383,435,720
183,149,248,221,319
183,1007,234,1280,614
183,794,212,911,435
183,456,176,543,262
183,0,121,296,288
183,527,71,658,187
183,1179,0,1225,53
183,715,0,1026,221
183,30,0,559,147
184,422,600,474,720
184,1105,598,1153,692
184,1134,583,1280,720
184,1033,569,1096,649
184,732,514,1090,720
184,897,512,1059,647
184,881,471,971,513
184,0,373,432,720
184,150,244,226,318
184,1005,225,1280,599
184,794,210,911,435
184,464,176,544,253
184,0,172,130,231
184,0,118,275,288
184,527,67,665,184
184,715,0,1025,221
184,30,0,559,136
184,9,0,62,30
185,422,604,474,720
185,1106,581,1153,692
185,1033,572,1096,650
185,1134,565,1280,720
185,693,514,1089,720
185,881,471,971,514
185,0,365,437,720
185,150,243,228,318
185,1004,218,1280,578
185,794,209,911,435
185,464,192,520,252
185,534,175,580,233
185,0,173,130,217
185,0,116,265,288
185,527,64,665,179
185,723,0,1024,219
185,9,0,569,136
186,160,694,223,720
186,422,604,474,720
186,1060,574,1096,650
186,1131,547,1280,720
186,685,514,1089,720
186,881,471,971,514
186,0,357,449,720
186,150,239,229,318
186,996,211,1280,564
186,799,208,911,435
186,464,192,518,251
186,534,173,585,233
186,0,173,130,217
186,528,122,577,174
