frame_id,x1,y1,x2,y2,score
235,255,673,323,720,1.0
235,1221,665,1280,720,1.0
235,140,617,214,667,1.0
235,452,530,644,633,1.0
235,115,428,379,579,1.0
235,457,336,698,538,1.0
235,773,302,854,347,1.0
235,232,109,366,237,1.0
235,955,0,1070,73,1.0
236,260,665,325,720,1.0
236,457,515,648,618,1.0
236,115,419,386,579,1.0
236,464,327,698,524,1.0
236,774,295,899,339,1.0
236,230,108,366,230,1.0
236,958,0,1067,73,1.0
237,270,669,324,720,1.0
237,115,403,399,574,1.0
237,775,274,898,324,1.0
237,232,102,364,224,1.0
237,956,0,1063,53,1.0
238,250,668,324,720,1.0
238,116,395,405,572,1.0
238,775,272,897,314,1.0
238,231,102,363,222,1.0
238,954,0,1060,51,1.0
239,118,387,412,561,1.0
239,777,267,884,306,1.0
239,229,102,362,220,1.0
239,954,0,1058,47,1.0
240,123,379,417,552,1.0
240,779,258,879,299,1.0
240,229,102,361,217,1.0
240,953,0,1055,43,1.0
241,135,372,424,544,1.0
241,780,236,896,297,1.0
241,226,100,352,214,1.0
241,952,0,1053,39,1.0
242,1205,428,1280,464,1.0
242,314,391,412,449,1.0
242,156,358,434,522,1.0
242,782,223,897,279,1.0
242,229,98,347,209,1.0
243,313,382,418,449,1.0
243,163,351,438,514,1.0
243,780,216,897,269,1.0
243,219,94,345,206,1.0
244,1140,506,1280,605,1.0
244,155,455,378,571,1.0
244,313,374,422,454,1.0
244,173,345,449,504,1.0
244,781,217,897,261,1.0
244,237,182,375,297,1.0
244,228,160,297,204,1.0
244,217,91,345,162,1.0
245,265,502,415,645,1.0
245,1133,491,1280,583,1.0
245,163,461,373,571,1.0
245,311,367,424,449,1.0
245,182,339,456,495,1.0
245,235,175,382,258,1.0
245,201,90,341,160,1.0
246,295,509,415,626,1.0
246,1146,471,1280,563,1.0
246,173,451,379,571,1.0
246,311,359,433,450,1.0
246,190,332,462,488,1.0
246,826,205,908,248,1.0
246,197,90,341,156,1.0
247,773,650,897,694,1.0
247,179,466,369,560,1.0
247,207,320,465,471,1.0
247,210,87,336,150,1.0
248,373,667,434,720,1.0
248,188,459,359,550,1.0
248,215,315,473,470,1.0
248,204,86,334,148,1.0
249,798,612,926,664,1.0
249,195,309,476,543,1.0
249,828,183,913,222,1.0
249,200,82,331,146,1.0
250,204,304,477,533,1.0
250,194,93,327,145,1.0
251,777,669,913,720,1.0
251,487,658,549,720,1.0
251,210,298,484,523,1.0
251,173,84,324,141,1.0
252,774,666,913,720,1.0
252,225,339,466,508,1.0
252,253,288,493,425,1.0
252,1058,198,1280,416,1.0
252,183,90,318,137,1.0
253,774,620,902,713,1.0
253,265,380,338,417,1.0
253,233,283,496,498,1.0
253,1056,187,1280,400,1.0
253,179,88,315,135,1.0
254,792,620,891,685,1.0
254,272,372,373,414,1.0
254,239,277,501,488,1.0
254,807,69,852,113,1.0
255,784,618,893,664,1.0
255,393,589,474,664,1.0
255,278,365,379,406,1.0
255,246,273,502,482,1.0
255,171,86,308,132,1.0
256,784,599,916,645,1.0
256,399,577,477,654,1.0
256,285,358,384,399,1.0
256,254,267,500,473,1.0
256,608,181,735,295,1.0
256,64,20,131,60,1.0
257,291,350,389,391,1.0
257,260,263,511,464,1.0
257,1064,197,1246,345,1.0
257,1056,150,1242,265,1.0
257,64,20,135,60,1.0
258,781,524,912,586,1.0
258,273,253,510,454,1.0
258,583,201,735,349,1.0
258,1063,194,1233,319,1.0
258,1050,133,1229,241,1.0
258,67,20,144,61,1.0
259,781,515,915,569,1.0
259,278,249,514,447,1.0
259,587,210,736,341,1.0
259,1058,185,1228,307,1.0
259,1042,126,1209,220,1.0
259,70,20,148,61,1.0
260,785,501,915,552,1.0
260,283,244,519,440,1.0
260,591,207,737,335,1.0
260,636,178,722,260,1.0
260,1046,118,1222,294,1.0
260,81,20,152,62,1.0
261,782,493,902,535,1.0
261,289,240,519,433,1.0
261,595,202,739,329,1.0
261,632,175,720,254,1.0
261,1043,111,1216,281,1.0
261,81,20,156,62,1.0
262,781,477,905,520,1.0
262,295,235,519,427,1.0
262,595,199,741,323,1.0
262,1036,104,1210,269,1.0
262,96,65,216,105,1.0
262,91,20,160,62,1.0
263,306,226,528,418,1.0
263,603,200,744,310,1.0
263,1050,154,1201,247,1.0
263,153,132,278,180,1.0
263,1034,92,1191,160,1.0
263,105,62,203,103,1.0
263,98,21,162,63,1.0
264,784,426,893,475,1.0
264,570,421,627,476,1.0
264,312,222,533,410,1.0
264,607,199,741,302,1.0
264,150,131,274,178,1.0
264,1032,85,1197,237,1.0
264,99,62,202,102,1.0
265,785,425,896,462,1.0
265,317,217,535,402,1.0
265,611,199,741,296,1.0
265,1045,161,1191,227,1.0
265,613,126,708,201,1.0
265,1076,102,1182,143,1.0
265,95,57,204,101,1.0
266,786,413,892,449,1.0
266,323,213,539,394,1.0
266,616,192,743,289,1.0
266,613,122,709,218,1.0
266,1073,95,1177,134,1.0
266,1028,74,1186,219,1.0
267,778,434,895,479,1.0
267,787,402,887,436,1.0
267,328,208,541,387,1.0
267,616,199,741,283,1.0
267,1040,146,1181,210,1.0
267,618,118,706,189,1.0
267,1071,90,1172,127,1.0
267,84,56,196,100,1.0
268,784,523,903,566,1.0
268,792,336,858,379,1.0
268,338,200,551,373,1.0
268,619,171,743,271,1.0
268,1036,132,1173,203,1.0
268,653,113,750,181,1.0
268,72,55,236,111,1.0
269,790,326,868,399,1.0
269,343,195,551,367,1.0
269,636,138,712,177,1.0
269,1035,125,1168,192,1.0
269,67,54,180,98,1.0
270,765,385,887,487,1.0
270,348,191,554,361,1.0
270,618,145,753,259,1.0
270,632,135,714,184,1.0
270,61,54,179,97,1.0
270,1020,51,1164,191,1.0
271,767,370,881,478,1.0
271,353,187,557,355,1.0
271,632,152,757,253,1.0
271,668,101,755,168,1.0
271,59,53,220,108,1.0
272,767,376,896,466,1.0
272,793,300,860,365,1.0
272,358,183,560,349,1.0
272,633,151,758,249,1.0
272,679,98,756,164,1.0
272,59,52,213,107,1.0
273,770,362,871,449,1.0
273,367,175,552,337,1.0
273,632,150,760,238,1.0
273,684,90,758,155,1.0
273,58,53,158,95,1.0
273,134,26,217,65,1.0
274,182,641,262,720,1.0
274,496,549,579,624,1.0
274,372,171,563,332,1.0
274,632,138,757,234,1.0
274,688,87,759,156,1.0
274,57,53,151,94,1.0
274,140,26,219,66,1.0
275,178,639,266,720,1.0
275,505,538,584,607,1.0
275,377,167,556,326,1.0
275,56,53,146,94,1.0
275,141,21,223,67,1.0
275,1012,13,1143,144,1.0
276,186,632,294,720,1.0
276,770,382,892,451,1.0
276,382,164,555,321,1.0
276,667,141,757,223,1.0
276,691,80,762,143,1.0
276,55,53,140,93,1.0
276,145,25,225,67,1.0
277,191,642,305,720,1.0
277,539,512,601,568,1.0
277,770,394,888,440,1.0
277,386,160,561,315,1.0
277,688,77,765,139,1.0
277,55,53,134,98,1.0
277,147,18,229,67,1.0
278,536,414,612,487,1.0
278,774,383,880,419,1.0
278,790,287,898,331,1.0
278,802,238,893,270,1.0
278,396,152,568,305,1.0
278,680,71,767,141,1.0
278,156,20,235,67,1.0
279,778,284,897,377,1.0
279,803,231,893,264,1.0
279,400,148,563,299,1.0
279,681,73,768,137,1.0
279,159,21,238,67,1.0
279,1015,0,1127,110,1.0
280,542,382,630,467,1.0
280,793,276,896,320,1.0
280,804,225,894,260,1.0
280,405,144,568,293,1.0
280,684,64,771,133,1.0
280,161,16,233,65,1.0
280,1013,0,1124,103,1.0
281,544,378,634,457,1.0
281,786,269,889,317,1.0
281,805,219,894,259,1.0
281,666,141,748,194,1.0
281,409,141,572,296,1.0
281,164,16,237,65,1.0
281,1012,0,1121,97,1.0
282,260,504,315,551,1.0
282,779,317,862,377,1.0
282,789,261,875,307,1.0
282,804,212,895,261,1.0
282,667,138,745,189,1.0
282,413,137,573,282,1.0
282,168,16,239,65,1.0
282,1011,0,1119,88,1.0
283,286,556,386,648,1.0
283,780,306,859,361,1.0
283,790,234,896,297,1.0
283,807,198,895,247,1.0
283,421,130,575,271,1.0
283,671,129,745,182,1.0
283,174,16,243,65,1.0
283,1008,0,1113,78,1.0
284,297,545,393,634,1.0
284,781,295,857,353,1.0
284,426,179,573,266,1.0
284,450,126,564,181,1.0
284,671,125,745,176,1.0
284,176,17,245,65,1.0
284,1007,0,1110,78,1.0
285,308,534,400,621,1.0
285,303,449,386,522,1.0
285,590,343,657,410,1.0
285,783,289,854,344,1.0
285,836,234,897,284,1.0
285,809,187,898,229,1.0
285,429,176,573,261,1.0
285,454,123,563,173,1.0
285,674,121,751,174,1.0
285,177,17,254,68,1.0
285,1005,0,1107,77,1.0
286,318,523,407,609,1.0
286,314,439,394,511,1.0
286,784,282,869,336,1.0
286,809,182,897,219,1.0
286,433,172,573,256,1.0
286,458,119,569,170,1.0
286,676,117,751,174,1.0
286,183,17,252,65,1.0
286,1003,0,1104,60,1.0
287,328,518,413,597,1.0
287,324,429,403,499,1.0
287,786,269,850,328,1.0
287,810,177,898,218,1.0
287,437,169,573,251,1.0
287,461,116,569,176,1.0
287,680,99,755,172,1.0
287,184,17,255,65,1.0
287,1003,0,1102,55,1.0
288,342,411,419,479,1.0
288,788,255,894,312,1.0
288,835,208,899,254,1.0
288,812,165,898,206,1.0
288,445,163,576,242,1.0
288,468,109,574,159,1.0
288,685,105,755,166,1.0
288,190,19,258,65,1.0
288,1000,0,1097,45,1.0
289,351,402,428,469,1.0
289,789,245,894,305,1.0
289,813,160,898,200,1.0
289,448,160,576,237,1.0
289,464,106,575,172,1.0
289,686,101,756,163,1.0
289,190,19,260,65,1.0
289,999,0,1094,40,1.0
290,360,394,435,460,1.0
290,790,238,893,298,1.0
290,839,196,900,241,1.0
290,452,158,576,246,1.0
290,813,156,898,194,1.0
290,467,103,575,171,1.0
290,687,96,763,159,1.0
290,194,19,265,68,1.0
290,997,0,1091,35,1.0
291,369,385,443,450,1.0
291,792,230,894,290,1.0
291,814,150,898,188,1.0
291,455,145,574,242,1.0
291,478,101,576,148,1.0
291,664,92,759,155,1.0
291,191,19,264,65,1.0
291,996,0,1088,31,1.0
292,378,378,451,441,1.0
292,792,223,895,283,1.0
292,815,147,897,183,1.0
292,459,140,599,239,1.0
292,481,97,578,151,1.0
292,665,85,760,150,1.0
292,195,18,266,65,1.0
293,394,362,466,424,1.0
293,794,211,895,270,1.0
293,816,136,898,172,1.0
293,465,92,597,218,1.0
293,200,19,267,66,1.0
294,402,355,474,416,1.0
294,795,205,901,263,1.0
294,469,139,597,214,1.0
294,817,132,898,166,1.0
294,483,88,584,157,1.0
294,199,18,270,66,1.0
295,410,347,481,407,1.0
295,797,199,903,257,1.0
295,472,138,599,210,1.0
295,818,129,898,161,1.0
295,494,84,585,129,1.0
295,200,22,271,65,1.0
296,419,340,488,399,1.0
296,797,194,901,252,1.0
296,476,132,602,207,1.0
296,819,124,898,156,1.0
296,498,81,592,126,1.0
296,201,19,270,65,1.0
297,427,333,495,391,1.0
297,799,188,901,246,1.0
297,480,131,602,203,1.0
297,820,120,898,152,1.0
297,501,78,595,123,1.0
297,675,67,771,128,1.0
297,202,21,272,66,1.0
298,801,177,901,234,1.0
298,487,134,596,207,1.0
298,822,113,898,143,1.0
298,508,72,600,115,1.0
298,678,61,771,121,1.0
298,201,23,280,68,1.0
299,802,172,902,228,1.0
299,491,117,613,190,1.0
299,822,109,892,142,1.0
299,512,70,602,112,1.0
299,204,22,280,68,1.0
300,803,137,902,221,1.0
300,494,106,614,199,1.0
300,824,105,891,150,1.0
300,515,66,605,107,1.0
300,202,24,283,69,1.0
300,680,0,795,113,1.0
301,804,133,903,216,1.0
301,497,103,614,195,1.0
301,824,100,898,150,1.0
301,518,63,607,105,1.0
301,682,41,779,110,1.0
301,203,24,284,68,1.0
302,806,130,904,210,1.0
302,821,98,897,150,1.0
302,683,40,790,107,1.0
302,206,24,282,68,1.0
303,808,125,903,200,1.0
303,507,93,603,184,1.0
303,532,54,616,93,1.0
303,205,24,285,68,1.0
303,686,0,792,102,1.0
304,495,274,557,328,1.0
304,810,144,906,196,1.0
304,510,89,613,179,1.0
304,531,51,623,90,1.0
304,687,32,791,98,1.0
304,207,25,286,68,1.0
305,503,267,566,329,1.0
305,811,107,905,191,1.0
305,514,86,607,176,1.0
305,534,49,620,87,1.0
305,688,30,793,95,1.0
305,208,25,286,68,1.0
306,510,260,569,315,1.0
306,812,119,905,187,1.0
306,517,83,610,174,1.0
306,538,46,629,84,1.0
306,689,37,792,92,1.0
306,208,26,280,65,1.0
307,1191,359,1280,421,1.0
307,517,255,576,308,1.0
307,813,115,904,182,1.0
307,520,101,612,156,1.0
307,535,79,611,106,1.0
307,541,43,631,80,1.0
307,691,35,793,89,1.0
307,209,25,281,66,1.0
308,531,243,589,296,1.0
308,815,110,904,173,1.0
308,526,94,617,171,1.0
308,541,72,616,98,1.0
308,547,37,632,73,1.0
308,210,26,288,68,1.0
308,693,17,796,83,1.0
309,538,236,594,289,1.0
309,817,121,904,169,1.0
309,529,90,628,167,1.0
309,544,68,618,94,1.0
309,550,34,632,69,1.0
309,208,26,287,68,1.0
309,695,18,796,80,1.0
310,544,232,600,283,1.0
310,817,106,904,163,1.0
310,532,88,616,164,1.0
310,547,66,621,92,1.0
310,553,32,634,67,1.0
310,213,26,283,66,1.0
310,696,16,798,78,1.0
311,551,226,605,277,1.0
311,819,103,904,158,1.0
311,212,25,288,68,1.0
311,697,0,792,75,1.0
312,558,220,612,271,1.0
312,558,26,644,61,1.0
312,208,25,288,68,1.0
312,698,10,798,72,1.0
313,570,210,623,260,1.0
313,544,54,630,126,1.0
313,210,25,288,68,1.0
313,563,21,649,56,1.0
314,1177,256,1280,294,1.0
314,577,205,629,254,1.0
314,547,72,627,146,1.0
314,211,25,288,68,1.0
314,566,19,651,53,1.0
315,1174,246,1280,288,1.0
315,549,49,634,118,1.0
315,213,24,288,68,1.0
315,568,17,653,51,1.0
315,703,0,800,95,1.0
316,16,679,93,720,1.0
316,1171,237,1280,290,1.0
316,552,67,630,114,1.0
316,571,14,655,47,1.0
316,704,0,800,58,1.0
317,16,667,93,720,1.0
317,555,64,632,111,1.0
317,573,12,656,44,1.0
317,706,0,801,56,1.0
318,560,8,661,100,1.0
318,708,0,801,82,1.0
319,582,6,663,37,1.0
319,709,0,802,48,1.0
320,585,4,665,35,1.0
320,710,0,801,80,1.0
321,587,2,667,33,1.0
321,711,0,801,43,1.0
322,577,28,655,69,1.0
322,712,0,801,41,1.0
322,590,0,670,31,1.0
323,671,650,745,720,1.0
323,494,642,601,720,1.0
323,714,0,800,36,1.0
324,496,620,638,720,1.0
325,504,606,638,694,1.0
325,1119,146,1209,189,1.0
326,1117,139,1213,181,1.0
327,510,664,673,720,1.0
327,525,571,641,634,1.0
327,1115,132,1214,174,1.0
328,512,625,673,720,1.0
328,0,514,103,565,1.0
328,1110,119,1213,160,1.0
329,513,606,690,720,1.0
329,534,528,744,611,1.0
329,0,507,107,565,1.0
329,1108,113,1212,152,1.0
330,513,589,699,720,1.0
330,0,501,109,565,1.0
330,1105,107,1209,146,1.0
331,0,501,114,565,1.0
331,1103,102,1205,140,1.0
332,523,556,712,711,1.0
332,0,492,114,560,1.0
332,1101,97,1202,134,1.0
333,535,525,718,667,1.0
333,0,479,116,537,1.0
333,1096,87,1194,124,1.0
334,542,510,720,647,1.0
334,0,472,136,525,1.0
334,1094,83,1191,119,1.0
334,878,44,933,99,1.0
335,548,495,723,628,1.0
335,0,464,147,514,1.0
335,1092,78,1188,114,1.0
335,878,41,933,95,1.0
336,499,646,575,720,1.0
336,554,481,725,609,1.0
336,1062,153,1199,207,1.0
336,878,38,934,92,1.0
337,572,683,673,720,1.0
337,558,468,727,592,1.0
337,13,436,158,492,1.0
337,1060,147,1193,203,1.0
337,878,35,934,91,1.0
338,118,603,224,705,1.0
338,0,469,171,533,1.0
338,569,443,731,558,1.0
338,31,420,172,471,1.0
338,1058,104,1195,190,1.0
339,520,664,576,720,1.0
339,124,595,224,691,1.0
339,525,555,637,658,1.0
339,0,459,178,561,1.0
339,574,431,733,543,1.0
339,1055,99,1195,184,1.0
339,575,39,696,149,1.0
340,525,646,592,711,1.0
340,122,595,224,679,1.0
340,8,449,184,522,1.0
340,579,420,735,528,1.0
340,1054,94,1195,180,1.0
340,578,14,731,144,1.0
341,531,628,604,694,1.0
341,123,593,224,668,1.0
341,16,439,191,512,1.0
341,584,409,737,514,1.0
341,1052,88,1195,180,1.0
341,581,34,702,141,1.0
342,82,619,174,658,1.0
342,1171,596,1280,682,1.0
342,125,595,224,658,1.0
342,24,430,196,502,1.0
342,588,398,739,500,1.0
342,1051,83,1193,167,1.0
342,584,32,710,138,1.0
343,1208,608,1280,653,1.0
343,92,592,223,637,1.0
343,648,571,780,687,1.0
343,40,413,209,482,1.0
343,552,388,783,580,1.0
343,597,378,742,474,1.0
343,77,363,208,415,1.0
343,1048,73,1182,154,1.0
343,591,28,699,132,1.0
344,1202,589,1280,634,1.0
344,655,571,780,669,1.0
344,47,405,214,472,1.0
344,557,380,784,565,1.0
344,601,369,744,462,1.0
344,84,336,215,406,1.0
344,1047,69,1180,153,1.0
344,594,27,713,129,1.0
344,878,16,934,63,1.0
345,100,576,207,615,1.0
345,656,571,780,655,1.0
345,1186,569,1280,619,1.0
345,55,396,220,464,1.0
345,604,360,746,450,1.0
345,90,355,218,398,1.0
345,1046,64,1172,150,1.0
345,878,14,933,61,1.0
345,596,7,739,126,1.0
346,659,572,780,640,1.0
346,104,567,197,601,1.0
346,1167,540,1280,602,1.0
346,593,434,733,487,1.0
346,62,388,225,455,1.0
346,608,350,747,438,1.0
346,98,325,225,391,1.0
346,1045,60,1166,141,1.0
346,599,22,702,124,1.0
347,661,572,780,625,1.0
347,106,558,186,590,1.0
347,1162,531,1280,587,1.0
347,566,520,653,577,1.0
347,595,422,681,482,1.0
347,1210,382,1280,449,1.0
347,70,381,230,447,1.0
347,570,349,787,523,1.0
347,612,341,749,426,1.0
347,103,319,231,383,1.0
347,1043,56,1165,138,1.0
347,602,4,741,121,1.0
348,926,676,986,720,1.0
348,1165,502,1280,557,1.0
348,114,492,272,569,1.0
348,601,401,697,461,1.0
348,116,366,240,424,1.0
348,1200,358,1280,422,1.0
348,618,324,752,404,1.0
348,101,308,239,388,1.0
348,1041,48,1159,124,1.0
348,607,1,742,115,1.0
349,674,549,767,582,1.0
349,1163,492,1280,542,1.0
349,115,490,272,564,1.0
349,608,391,697,451,1.0
349,122,359,245,417,1.0
349,1196,346,1280,410,1.0
349,622,316,753,394,1.0
349,103,304,244,389,1.0
349,1040,45,1159,120,1.0
350,116,490,272,551,1.0
350,1139,442,1280,526,1.0
350,609,381,742,441,1.0
350,128,359,249,411,1.0
350,1192,334,1280,397,1.0
350,625,307,754,383,1.0
350,104,297,249,391,1.0
350,1039,40,1156,115,1.0
351,127,488,272,540,1.0
351,656,466,737,515,1.0
351,1135,423,1280,512,1.0
351,614,372,744,432,1.0
351,1188,323,1280,386,1.0
351,629,299,756,374,1.0
351,107,297,255,401,1.0
351,1038,36,1154,109,1.0
352,1130,419,1280,498,1.0
352,617,363,746,421,1.0
352,1183,313,1280,374,1.0
352,632,291,757,364,1.0
352,112,290,259,396,1.0
352,1037,32,1153,105,1.0
353,687,428,791,519,1.0
353,1125,393,1280,470,1.0
353,625,349,710,402,1.0
353,1176,293,1280,351,1.0
353,121,283,268,375,1.0
353,638,276,759,346,1.0
353,1035,24,1149,94,1.0
354,686,428,790,511,1.0
354,1122,377,1280,458,1.0
354,625,344,710,393,1.0
354,1172,283,1280,340,1.0
354,127,282,272,369,1.0
354,641,269,761,337,1.0
354,1035,21,1147,89,1.0
355,624,668,702,720,1.0
355,691,415,789,499,1.0
355,1119,377,1280,446,1.0
355,132,275,276,365,1.0
355,1169,274,1280,330,1.0
355,643,261,763,328,1.0
355,1033,17,1144,83,1.0
356,624,648,704,720,1.0
356,1115,377,1280,434,1.0
356,138,283,280,360,1.0
356,1166,265,1280,321,1.0
356,646,254,763,320,1.0
356,1032,13,1141,80,1.0
357,673,428,788,473,1.0
357,1112,366,1280,422,1.0
357,143,281,284,353,1.0
357,1162,257,1280,311,1.0
357,649,248,764,311,1.0
357,1031,10,1139,80,1.0
358,153,287,291,341,1.0
358,1157,240,1280,293,1.0
358,654,225,785,296,1.0
358,1030,3,1136,79,1.0
359,694,382,793,447,1.0
359,157,282,294,336,1.0
359,1154,232,1276,285,1.0
359,1029,0,1134,63,1.0
360,16,679,98,720,1.0
360,140,237,297,364,1.0
360,1151,224,1271,275,1.0
360,659,214,769,280,1.0
360,1028,0,1131,60,1.0
361,16,665,98,720,1.0
361,191,379,346,443,1.0
361,150,320,242,356,1.0
361,166,233,300,324,1.0
361,1148,217,1267,266,1.0
361,661,209,770,273,1.0
361,1028,0,1130,56,1.0
362,16,651,98,720,1.0
362,1013,531,1090,573,1.0
362,195,374,344,437,1.0
362,149,314,252,350,1.0
362,170,254,303,319,1.0
362,1145,208,1262,257,1.0
362,1026,14,1127,54,1.0
